text,label
First working clients support transition low-carbon climate-resilient business models working integrate climate change risk management models part Climate Risk Strategy program,sustainable
We follow carbon neutrality strategy use resources efficiently reduce waste,sustainable
SuMi TRUST Bank signatory Equator Principles,sustainable
It also noted part circular procurement approach Gesesa focused heavily recycling material used end life part project revamp Santa Lucia purification plant carried 2020,sustainable
Since launching solution built feet 20 000 bicycles primarily consisting electric speed e-bicycle models ideal commuters,sustainable
Deutsche Bank helps clients develop acquire sell low-carbon businesses assets,sustainable
In 2020 developed “ 4 R ’ ” approach decarbonization corporate clients : Reduce Renew Retire Realign,sustainable
Carbon footprint — SCOR continues rely ISS-ESG data measure carbon footprint portfolio,unsustainable
This file describes environmental risks energy performance mandatory diagnostic building ’ GHG emissions position respect new environmental regulations green leases certification labels public health asbestos lead termites soil pollution etc,unsustainable
We carbon neutral purchase 100 % renewable electricity,sustainable
In addition limiting energy consumption Fairway also scores highly ESG metrics including waste management well green transportation,sustainable
Given need cut emissions linked production fertilizers address environmental challenges associated use question future role fertilizer companies,unsustainable
29 % issuers verify concrete actions work positively reduce negative impact production,unsustainable
The volume waste paper output reduced 90 tons year year continue maintain 100 % waste paper recycling rate,sustainable
The initiative encourages companies organizations governments citizens reduce compensate greenhouse gas emissions,sustainable
