text,label
"Together, these initiatives further reduced the carbon footprint of the KBC Autolease portfolio.",sustainable
"Gender diversity of the Governance Body and the Committees is an important element, in tempering “single-mindedness” as well as for the different ways in which men and women exercise their leadership.",unsustainable
"In the new office, we promoted paperless operations by reducing storage space such as cabinets, and actively used products made from recycled materials.",sustainable
We strive to reduce climate risk by monitoring climate-related risks and capturing opportunities related to the energy transition.,sustainable
"Gender diversity within the Supervisory Board of ABN AMRO is currently 43%, well above the 30% guideline.",sustainable
"As an asset manager, helping asset owners reduce climate risk in their portfolios and embrace the growth opportunities in green innovation, and engage with portfolio companies and boards to understand how they are managing the opportunities and risks of climate change.",sustainable
Efficient and safe transportation services are crucial enablers for satisfying essential and transversal–personal as well as commercial– mobility needs.,unsustainable
"Scope 2 : all indirect emissions generated by the purchase or production of electricity, steam or heat.",unsustainable
"At its new London address, “21 Moorfelds”, Deutsche Bank will reduce its CO2 emissions by some 3,800 tonnes and its electricity consumption by more than 15 gigawatt hours every year.",sustainable
"Where possible, we employ a Building Management System (BMS) that monitors, controls and automates operations such as heating, cooling and lighting.",sustainable
